review_id,comment_id,original_sentence,cleaned_sentence,sentence_embedding,food and drinks,people,place,opinions
2,31,This kitchen can bake.,kitchen bake,"[-0.03757785 -0.00546838  0.09705673 -0.00822382  0.22786137  0.03002286
 -0.00725298 -0.04438713  0.13483951 -0.02357894 -0.15791109  0.04461575
 -0.64143308 -0.0340719  -0.01554775  0.10208996  0.02342476 -0.06630295
 -0.03116383  0.0280023  -0.1723462  -0.10322833 -0.05207412 -0.00458098
  0.10245636  0.1685697  -0.03685662  0.05846344  0.08203093 -0.06493507
  0.03945829  0.11523397 -0.09999459 -0.02147879 -0.16263876 -0.06538617
  0.17674362  0.0156488   0.21806641  0.19691694 -0.06094146  0.14178932
 -0.10120829 -0.05124391  0.3277174   0.09233011  0.15443358  0.0639662
 -0.00557548  0.08033843]",1,0,1,1
5,15,The kitchen is headed up by another family member.,kitchen headed another family member,"[-0.0084964   0.05042211  0.03346691 -0.02450527  0.03960062 -0.00435131
  0.19947384  0.08187871  0.02666522 -0.04766017 -0.06511741  0.02277904
 -0.8580012  -0.02928388  0.08691296  0.04164358 -0.02205887 -0.06788003
 -0.04308332 -0.00386122 -0.03044573 -0.07927182 -0.08724796 -0.07159734
 -0.01272145  0.21513353 -0.00914692 -0.09343182  0.02652717  0.01493027
 -0.01812634 -0.06106592 -0.01499426 -0.01744066  0.03151542  0.00798855
  0.0625925   0.05697702  0.0576659  -0.01188733 -0.2141341   0.06869062
  0.03248966 -0.00303658  0.15084264  0.06087442  0.11249153 -0.05088335
  0.02377659  0.01589255]",0,1,1,0
29,24,kitchen led by Mateusz Gosek who has had time in significant kitchens on his CV.,kitchen led Mateusz Gosek time significant kitchens CV,"[-3.32657958e-02  3.81138605e-02  6.54419598e-02  3.31469986e-02
  1.11868902e-01  3.49389847e-02 -1.36191684e-03 -1.40155876e-01
 -1.27718704e-02 -1.48867791e-01 -2.06268311e-02  2.10742006e-02
 -7.84947178e-01  4.01806515e-02  9.20634430e-02  4.28751108e-02
  1.03214834e-01 -3.17363219e-04 -1.04286616e-03  1.77715880e-02
 -1.59715299e-01 -1.81059802e-01  4.21514448e-02 -4.81850904e-02
 -1.09327642e-01  1.59914823e-01 -3.31966151e-02  9.20805520e-02
 -2.32477579e-02  2.14009823e-02  9.77383245e-02 -4.79690346e-02
  1.79437708e-02 -1.04325962e-01  6.45159168e-03 -3.69509881e-02
  7.95129393e-02  2.35753056e-03  1.25359532e-01  2.18804795e-02
 -1.42051928e-01  3.23382087e-01  3.71747722e-02 -6.89239051e-02
  5.51483920e-02 -3.47273312e-02  9.82483266e-03 -1.12160291e-02
 -1.63112109e-02 -5.77692358e-02]",0,1,0,0
7,5,"It has a kitsch Palladian frontage, as if it were a Poundland offshoot of the Acropolis",kitsch Palladian frontage Poundland offshoot Acropolis,"[-0.19400184 -0.05139736  0.06331562 -0.05240839  0.11185645 -0.13714027
 -0.17372355 -0.21180659  0.04892616 -0.3151334   0.06491717 -0.08164185
 -0.16228206  0.02095104  0.15595516 -0.17698268  0.12077479  0.14303532
  0.05498481  0.16378929 -0.04967597 -0.18258264 -0.11168364 -0.20417667
  0.08980849  0.23684442 -0.05484537  0.11177762 -0.14152061 -0.02559913
  0.25424756  0.14313317  0.31325582 -0.21183989 -0.02146525 -0.17979868
 -0.02909002  0.04346891  0.14995947 -0.0631898   0.18805923 -0.10642893
 -0.03309797 -0.0659668   0.02008761  0.16134504  0.05692478 -0.03673727
  0.15189977  0.00403242]",0,0,1,0
5,37,As does their kleftiko.,kleftiko,"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan]",1,0,0,0
10,15,"I knew it would be punishingly expensive, but I was genuinely excited",knew would punishingly expensive genuinely excited,"[ 3.84418007e-02  9.48086742e-02  7.02831302e-02 -6.72295035e-03
 -7.33759373e-02 -7.11777518e-03  1.77337155e-01 -3.71418142e-02
  4.57203717e-02  5.62961708e-02 -4.26422082e-03 -3.64404028e-02
 -8.52293950e-01 -8.88574713e-04  2.17467272e-02  1.03644535e-01
  3.56643296e-02 -4.50364943e-02 -8.38707468e-02  2.04054957e-02
  1.07269374e-01 -1.04502982e-02  2.82640933e-04  6.93399255e-02
 -7.14794001e-02  2.18342112e-01 -5.23374715e-02  4.22907304e-02
  5.69759331e-02 -1.78602784e-01  2.34296623e-02  4.77685215e-02
  3.94822253e-02  6.97617880e-03  2.95179416e-02  7.91043406e-02
 -6.99106282e-02 -7.18899407e-02  1.40979534e-02  5.23028342e-02
 -3.53862073e-03  3.52947189e-02  5.75342481e-02  2.18721329e-02
  1.01497019e-02 -8.11204294e-02  1.14607322e-01 -2.05523452e-03
 -1.81033250e-01  1.51447894e-02]",0,1,1,1
11,54,in the Knightsbridge,Knightsbridge,"[-0.22543178 -0.07353133  0.2198394  -0.16615248 -0.0709476  -0.08227158
 -0.0241806  -0.31100016  0.0583342  -0.2299936   0.01216698 -0.14743874
 -0.04407973 -0.05733539  0.13742129 -0.05641961  0.11907143  0.10866324
 -0.0377889  -0.02341476  0.13282039 -0.3106827   0.02031575 -0.20561178
 -0.00121777  0.35041552  0.14214429  0.10638233 -0.02207601 -0.193394
  0.12154038 -0.0929142   0.16343199 -0.07561444  0.02994735 -0.12754305
 -0.09419874  0.2220275   0.01712882  0.07903825  0.17937884  0.12856627
 -0.00458014  0.04134214 -0.17555208  0.16548823  0.04563534 -0.0864915
  0.13964115  0.02855292]",0,0,1,0
24,13,You know it's going to be fabulous to eat,know going fabulous eat,"[ 0.01885078  0.05474232  0.02605578 -0.05308533  0.02629176  0.0090013
  0.16815515  0.03022741  0.01366215  0.0496846  -0.10836257  0.00575139
 -0.89902935 -0.0172774  -0.08724512  0.03508665  0.02815158 -0.09877132
 -0.09908285  0.02526762  0.03740942 -0.0521062   0.00214061  0.06309351
  0.01247987  0.13648155  0.03178926  0.0526413   0.06851024 -0.11113837
  0.02417568  0.05156018 -0.00152767  0.00559731 -0.04835898  0.04465812
 -0.02579867 -0.01436337  0.049991    0.09731253 -0.1083775  -0.00137023
  0.03821717  0.00842954  0.10158816 -0.02700376  0.09798512  0.03057784
 -0.05704243  0.06387714]",0,0,0,1
26,21,She doesn't know what the hell she's missing.,know hell missing,"[ 1.81695791e-02  8.01789481e-02  1.54277937e-02 -2.28403844e-02
 -7.44186177e-02 -6.15654587e-03  1.81242974e-01  6.42924092e-02
  5.01578167e-02  1.03377943e-01 -4.03114303e-02 -5.89544249e-03
 -8.88998331e-01 -6.96055271e-02 -6.07403632e-02  2.41547583e-02
  2.99727022e-02 -6.48243628e-02 -6.82287491e-02 -1.32750104e-02
  1.00102416e-01  2.53269221e-02  5.88625810e-02  9.28441376e-02
  7.85384752e-03  1.54235992e-01 -1.05248138e-04 -2.02396411e-02
 -3.90779721e-03 -7.46970812e-02 -1.02915406e-01  1.73270476e-02
  2.15182380e-02 -2.64180141e-02 -6.30362594e-02  9.88794335e-02
 -5.73785392e-02  8.89425515e-03  3.94646008e-03  5.44030943e-04
 -5.80638983e-02  3.66979403e-02  5.86283560e-02  4.25344674e-02
 -3.49329857e-02 -9.90531893e-02  1.30030341e-01 -9.08773897e-05
 -4.57907706e-02  6.24413530e-02]",0,1,0,1
25,18,"You know it will include chocolate mousse; a soft, slightly grainy milk chocolate version topped with chocolate flakes, all of which melts away to nothing on the tongue.",know include chocolate mousse soft slightly grainy milk chocolate version topped chocolate flakes melts away nothing tongue,"[-9.78813165e-02 -9.15942317e-02  3.71898471e-02  1.24994426e-01
  7.81393996e-02  8.25443143e-02  1.02258733e-01 -1.05155595e-01
  4.76297368e-02 -7.31901238e-02 -4.41195481e-02 -1.04941119e-01
 -7.93120178e-01 -7.53684418e-02 -6.26968247e-02  5.48397774e-02
  1.57318639e-01 -1.46462142e-01  1.92514609e-02 -8.51357054e-02
 -1.07609054e-01 -4.73039223e-03  7.71824826e-02 -1.53965279e-05
  3.43048053e-02  8.41178371e-02 -1.18594335e-01  4.36936833e-02
  6.17834986e-02 -9.48731360e-02  2.98113863e-04  1.24925019e-01
 -8.27587699e-02 -9.31786330e-02 -8.98035972e-02 -3.53676097e-02
 -3.82324771e-02 -6.44748163e-02  1.22184452e-02  2.11593616e-01
 -1.07802877e-01 -1.24288128e-01 -7.64110197e-02 -5.54396627e-02
  1.35320796e-01 -4.18544812e-02  4.24388358e-02  2.78029634e-02
 -5.19325627e-02  8.72625563e-02]",1,0,0,0
24,33,I know people make these choices.,know people make choices,"[ 0.13570287  0.04453779 -0.05765739  0.09249774  0.06161692  0.00913643
  0.20217107  0.00701778 -0.01909295  0.09102582 -0.02214219 -0.0411316
 -0.88663008  0.00591314 -0.06424428  0.03548854 -0.00309867 -0.08488008
  0.02263902 -0.03697301  0.03769063  0.01065555 -0.02554111  0.13969696
 -0.03001743  0.12346578  0.01433291  0.08315041  0.03238024 -0.10092671
  0.04889202 -0.00217556 -0.01177603  0.07803674  0.03350072  0.0334151
  0.00662828  0.01630629  0.04933077  0.00910373 -0.07343407  0.0817792
  0.05887636 -0.06397899  0.0022473  -0.10835663  0.06103817  0.07615619
 -0.02536619  0.00362574]",0,1,0,1
17,38,Times are tough.,know rising rents rising salaries rising ingredient costs,"[-0.10086404 -0.00107919 -0.04111487  0.03518717  0.0976023   0.12343573
  0.01683203  0.03169563  0.01648861 -0.23749896  0.0170685  -0.09244162
 -0.72995947  0.13422126  0.11333664  0.01399989  0.11244886  0.06281694
  0.10542732 -0.06061829 -0.0459131  -0.13782487  0.09337502  0.08410647
 -0.01851514  0.26956869  0.02422382  0.06577495 -0.03170187  0.13755387
  0.13684314 -0.01393884  0.07497199  0.15995615  0.08056046 -0.08585846
 -0.10690791  0.04549695  0.03903544 -0.11189698 -0.0216588   0.01642415
 -0.02700948  0.02916908 -0.00753536 -0.19736042  0.01946584  0.02856678
 -0.0580995   0.16696706]",0,0,0,1
10,29,"You know the tuna is the good stuff, from those glass jars the price of which makes you twitch when you see it in the fancy local deli.",know tuna good stuff glass jars price makes twitch see fancy local deli,"[-0.01890201 -0.02847784 -0.02252303 -0.00404239  0.08392381  0.02441197
  0.11711823 -0.04159355  0.05926788 -0.01439039 -0.02081315 -0.00252124
 -0.91130733 -0.01700906 -0.02250756  0.00245456  0.11215163 -0.0667184
  0.00685663 -0.00942855 -0.05037867 -0.04365812  0.01735512  0.00469922
 -0.04235342  0.09946287 -0.01448208  0.06341423  0.05076803 -0.1495136
  0.0258485   0.08001846 -0.03115326 -0.04183892  0.06829132  0.04297059
  0.05246259  0.00654738  0.05248512  0.12390846 -0.12358113  0.0418383
 -0.03847462  0.03608476  0.11375642  0.01898519  0.06555363 -0.01458191
 -0.02287852  0.04065703]",1,0,1,1
7,1,"The Kolossi/Attica, 50-60 Rosebery Avenue, London EC1R 4RR",Kolossi Attica 50 60 Rosebery Avenue London EC1R 4RR,"[-9.76818322e-02  8.54495008e-03  4.94308914e-02 -2.84435646e-01
  4.68076320e-02 -1.18332942e-01  7.19527723e-02  3.50613675e-02
  1.68795250e-02 -2.02186054e-01 -1.75287774e-02 -1.17576061e-01
 -5.78872706e-01 -4.70762941e-02  1.51866556e-01 -5.81670914e-02
  2.72716640e-04  2.20118763e-02 -9.17897034e-02  1.83162543e-01
  1.03492332e-01 -1.47223827e-01  8.28109207e-02 -2.55944478e-01
  1.23385477e-01  1.04779747e-01 -6.67873819e-02  7.98521865e-02
  6.17072722e-02  5.76190286e-03  6.57798031e-02 -1.69002236e-01
  1.60851377e-01  5.53745188e-02  1.62587635e-01 -1.20040774e-01
  1.41649123e-02  1.08824131e-01  1.98319670e-01 -6.42137661e-02
 -2.09662150e-01  1.49755609e-01 -6.87263686e-02  1.72720430e-02
 -1.17274600e-01 -6.43243285e-03  4.10847255e-02 -1.40946554e-01
  9.32023763e-02  6.06953911e-02]",0,0,1,0
7,4,"The Kolossi first opened in 1966, a short stumble from what in 1976 became the Guardian and later the Observer's home, until 2008.",Kolossi first opened 1966 short stumble 1976 became Guardian later Observer home 2008,"[ 0.0136873   0.05956787  0.03071031  0.0046237  -0.0141647  -0.03663807
  0.18048083 -0.07437224 -0.01670363 -0.08905266 -0.01051982 -0.06262194
 -0.8838798   0.01080779 -0.05796814 -0.00774328 -0.00184111  0.02222508
 -0.02434668 -0.13318983  0.00881899 -0.03595867 -0.06110869 -0.1117412
  0.00132013  0.11907473 -0.08009423 -0.1050079  -0.02555835  0.02633985
  0.09849908  0.0182603   0.03654681 -0.08128603  0.10664162 -0.00861918
  0.01059854  0.03385703  0.06945524 -0.00576803 -0.002167    0.08167655
  0.1168326   0.06623743  0.1374661  -0.02726642  0.01894306 -0.0234275
 -0.04139746  0.08199982]",0,0,1,0
7,30,The Kolossi Grill AKA Attica grill is that rare thing; a venerable restaurant that has found a way to avoid decline and start afresh.,Kolossi Grill AKA Attica grill rare thing venerable restaurant found way avoid decline start afresh,"[-4.51728661e-02  6.07386773e-02 -1.11186355e-02 -8.43206679e-02
  8.60612566e-02  5.13952456e-03  1.03266733e-01 -8.53229060e-02
  2.06497574e-02 -1.13287327e-01 -4.92973348e-02 -1.91121835e-02
 -8.87248760e-01  1.83405520e-02  5.89978533e-02  2.43370281e-02
  1.27153312e-01 -1.81701347e-02  5.70726536e-03 -8.97081675e-02
  1.23478312e-02 -1.09654994e-01 -3.35486692e-02 -1.12461466e-01
  3.22998304e-04  1.59641581e-01  3.35630945e-02 -9.66449900e-03
 -9.87115626e-03 -5.81952854e-02  1.00300682e-01  8.70536986e-03
 -3.63283914e-02 -7.79131308e-02 -4.64706623e-02 -5.03123264e-02
 -3.49256519e-02  2.97645731e-02  1.19303209e-01  2.10967057e-02
 -6.07648752e-02  3.65193599e-02  4.18088145e-02 -5.14960293e-02
  9.85306264e-02  6.09150011e-02  6.37526929e-02  5.58362099e-02
 -1.57764880e-02  6.31622970e-02]",0,0,1,1
7,3,the Kolossi grill on Rosebery Avenue in London's Clerkenwell,Kolossi grill Rosebery Avenue London Clerkenwell,"[-0.03146483 -0.12532345  0.16771211 -0.18129508  0.12977049 -0.10122483
  0.0942947  -0.07468927  0.06666042 -0.34455746 -0.09620523 -0.09545669
 -0.41781332 -0.08193415  0.25388196 -0.05215086  0.18618945  0.08435425
 -0.00438506  0.10143098  0.01786967 -0.14414706 -0.05685356 -0.29894788
  0.13329726  0.17097615 -0.0623785   0.13144003 -0.00913323 -0.07063372
  0.1596646   0.01123044 -0.04765727 -0.05179744 -0.10702424 -0.16161453
  0.02738165  0.12378319  0.1921469   0.0877789   0.03708739  0.13342055
 -0.12818078 -0.04007925 -0.05285446  0.09112862  0.17878558 -0.11024738
  0.09562053  0.14600039]",0,0,1,0
21,45,Kushi-Ya was my restaurant of the year,Kushi Ya restaurant year,"[ 0.05402288  0.06821319  0.03774303 -0.06258291  0.11499053 -0.05105662
  0.1204883   0.00826769 -0.01375285 -0.10169597 -0.07786332 -0.04892156
 -0.78998414  0.15444767  0.11763215  0.05736066  0.02046627 -0.04220224
 -0.13638747 -0.00214842  0.02020127 -0.1129704  -0.03916511 -0.10270362
  0.07201999  0.10528088 -0.0007979  -0.19221594  0.1206187  -0.14336579
  0.04343851 -0.04222075 -0.10509517 -0.05291764  0.13067201 -0.01624735
  0.06089404  0.09463047  0.11308345  0.02063831 -0.19997571  0.00775346
 -0.06154919  0.04407625  0.11273064  0.057551    0.06563361 -0.07188223
 -0.05384284  0.0578118 ]",0,0,1,1
11,39,"Laid across the bowl, as if happily beached, is a chargrilled croaker, a white-fleshed, meaty fish",Laid across bowl happily beached chargrilled croaker white fleshed meaty fish,"[-0.12854447 -0.01761669  0.04563821 -0.03814808  0.1255381  -0.04770687
  0.00750006 -0.08733442 -0.0133707  -0.17286463 -0.02664389 -0.0641549
 -0.67146649 -0.08593484  0.11650232  0.06991761  0.07916923 -0.21944263
  0.04959872 -0.10882077 -0.01145888 -0.03204651  0.01935181 -0.17987075
 -0.10201254  0.25480032 -0.10842164 -0.03178635 -0.09729524 -0.04476084
  0.08808721  0.11515046 -0.01126259 -0.07461743 -0.10218883  0.04328213
  0.04958569 -0.06968515  0.08675627  0.0479134   0.10924502 -0.14278513
  0.03896775 -0.01313955  0.15579085  0.15994499  0.22433855  0.11289664
  0.05731483  0.18368657]",1,0,0,0
4,31,"It is lamb and chicken, delivered three ways.",lamb chicken delivered three ways,"[-4.14519970e-02  8.54564974e-03 -1.78488827e-03 -2.28262199e-04
  1.26578502e-01  6.48199175e-03  1.45085584e-02  5.15273942e-02
 -9.08065540e-02 -1.32214181e-01 -7.50025085e-02 -7.76675400e-02
 -8.00114227e-01 -1.37599934e-02  7.66978077e-02  7.61290412e-02
  9.57279419e-02 -1.91082477e-01  7.04331803e-03 -6.93257034e-02
 -1.35064026e-01  1.88205852e-02 -3.78059514e-02 -8.35335693e-02
  3.93030806e-02  2.01657657e-01 -4.93775569e-02 -3.45052633e-02
  1.40002131e-01 -1.19345422e-01  6.51348047e-02  1.44054149e-01
 -9.64553615e-02  3.54178332e-02  3.81039184e-02  5.47157497e-02
  9.41345191e-03 -7.69282132e-02  1.26629931e-01  1.50616687e-02
 -3.69076753e-02 -2.47532091e-02 -2.64008286e-02 -9.93404032e-02
  1.75401488e-01 -2.28638106e-02  7.61410552e-02 -2.08154630e-02
 -7.08896686e-03  1.42289142e-01]",1,0,0,0
10,8,The lamb chops are £52.,lamb chops 52,"[-0.1238162  -0.0602389   0.14670626  0.03311897  0.0663317   0.02117137
 -0.20532024  0.17550738  0.00592576 -0.21871947 -0.11266121 -0.00887764
 -0.41975774 -0.0992886   0.11646972 -0.04306855  0.09906866 -0.23672827
  0.01469598 -0.08861436 -0.28688828  0.07948784  0.03475582 -0.00330148
  0.06319923  0.27718759  0.01123915  0.07107023  0.0459857  -0.17706667
  0.05751437  0.26742669 -0.16057548  0.00686689 -0.10033623  0.00473551
  0.06405933 -0.18041908  0.16631024  0.11084251  0.08452688 -0.07644219
 -0.0274532   0.02626134  0.22244231  0.14184665  0.20097807 -0.06681326
  0.13010626 -0.04576692]",1,0,1,0
26,19,"We have more lamb, this time minced",lamb time minced,"[-0.14105798 -0.00607855  0.14662083 -0.07566398 -0.01771185  0.09663032
 -0.04891147  0.02565981 -0.00131217 -0.16455788 -0.09767638 -0.12246783
 -0.68499051 -0.03798821  0.11295795 -0.0180891   0.19860968 -0.19049707
  0.00945125 -0.10420103 -0.22436604  0.0928042   0.05685499 -0.06381556
  0.0465962   0.1685846   0.02287702 -0.04655681  0.08428497 -0.10124199
  0.13939637  0.21551568 -0.09451244  0.09482928 -0.0851613  -0.04755396
  0.02844893 -0.13227889  0.05298848  0.0066189  -0.06845609 -0.08578492
  0.06925337 -0.12932681  0.15299525  0.09661749  0.11094185 -0.00469082
  0.08361932 -0.03309303]",1,0,0,0
26,18,"We have more lamb, this time minced with onion and wrapped in the soft embrace of pillowy dumplings the colour of old, white piano keys.",lamb time minced onion wrapped soft embrace pillowy dumplings colour old white piano keys,"[-1.43047252e-01 -1.12579991e-01  1.19146546e-01  1.02797409e-01
  3.36672895e-02  6.57698886e-02  1.00869310e-01 -2.14069550e-02
 -2.30378592e-03 -7.09007997e-02 -1.02272609e-01  6.25742777e-04
 -8.15735186e-01 -5.20214695e-02 -1.73166598e-02 -1.24233805e-02
  8.15015782e-02 -1.13779814e-01  3.57356639e-02 -5.86627970e-02
 -2.01600293e-01  4.39439945e-02  6.58989769e-02 -9.58645238e-02
 -1.12011352e-02  1.57401199e-01 -8.97098678e-02  4.77227692e-02
  5.77876772e-02 -1.30088866e-01  6.76655019e-02  1.03905936e-01
 -4.94289358e-02 -6.68337450e-02  1.09491964e-02 -6.87089790e-02
  7.23487143e-03 -8.02787393e-02  1.39372477e-01  8.95922803e-02
 -6.89478096e-02 -1.91984918e-02 -8.69222060e-03 -3.39518229e-02
  1.13429015e-01  3.33355708e-02  1.53847150e-01  1.52038082e-02
  2.58529049e-02  7.67274025e-03]",1,0,0,0
23,17,"The lamb is a wintery shade of grey as, at times, am I.",lamb wintery shade grey times,"[-1.51395698e-01 -2.48859943e-01  9.82498311e-02  1.33369164e-01
  3.22905505e-03 -5.13506756e-02  1.70798159e-01 -7.96266406e-02
 -7.80525952e-02 -8.51585247e-02  1.51594437e-02 -9.39555265e-02
 -7.45941845e-01  2.41802876e-02 -1.89999035e-02 -4.05862719e-03
  9.83267817e-02  5.07529251e-03  2.62780657e-03  2.99085109e-02
 -1.14056860e-01 -5.26621759e-02  8.82485479e-02 -1.49057898e-01
  7.12718133e-02  1.94295652e-01 -7.49892136e-02  1.14726673e-01
 -8.80391174e-02 -1.44602799e-02  8.50806544e-02  2.22662922e-01
  2.96225341e-02  5.82757063e-03 -8.43317666e-02  3.12109359e-03
 -1.01250330e-01 -3.91797322e-02  8.07435690e-02  8.56005315e-02
 -9.26973257e-02 -3.36543978e-02  3.95717280e-02  1.72125869e-02
 -7.12063091e-05  1.50788655e-01  8.85948839e-02 -7.17539651e-03
 -9.40311589e-02  4.73688358e-02]",1,0,0,1
